,word,frequency,rankdata,log_freq,log_rank
956,part,4,1344.0,1.3862943611198906,7.203405521083095
957,traditional,2,623.0,0.6931471805599453,6.434546518787453
958,media,4,1344.0,1.3862943611198906,7.203405521083095
959,habits,2,623.0,0.6931471805599453,6.434546518787453
960,rarely,2,623.0,0.6931471805599453,6.434546518787453
961,try,4,1344.0,1.3862943611198906,7.203405521083095
962,positiveneededtraditional,2,623.0,0.6931471805599453,6.434546518787453
963,relentless,2,623.0,0.6931471805599453,6.434546518787453
964,hatestream,4,1344.0,1.3862943611198906,7.203405521083095
965,Real,2,623.0,0.6931471805599453,6.434546518787453
966,questionFate,2,623.0,0.6931471805599453,6.434546518787453
967,Ironycrazy,2,623.0,0.6931471805599453,6.434546518787453
968,insane,2,623.0,0.6931471805599453,6.434546518787453
969,tweet,4,1344.0,1.3862943611198906,7.203405521083095
970,FUD,2,623.0,0.6931471805599453,6.434546518787453
971,campaign,4,1344.0,1.3862943611198906,7.203405521083095
972,press,2,623.0,0.6931471805599453,6.434546518787453
973,20172019,2,623.0,0.6931471805599453,6.434546518787453
974,easily,2,623.0,0.6931471805599453,6.434546518787453
975,foundAlways,2,623.0,0.6931471805599453,6.434546518787453
976,look,2,623.0,0.6931471805599453,6.434546518787453
977,bright,2,623.0,0.6931471805599453,6.434546518787453
978,lifeNiceTruehypocriteHigh,2,623.0,0.6931471805599453,6.434546518787453
979,tunnelsBoring,2,623.0,0.6931471805599453,6.434546518787453
980,Company,2,623.0,0.6931471805599453,6.434546518787453
981,connected,2,623.0,0.6931471805599453,6.434546518787453
982,Resorts,2,623.0,0.6931471805599453,6.434546518787453
983,World,2,623.0,0.6931471805599453,6.434546518787453
984,hotel,2,623.0,0.6931471805599453,6.434546518787453
985,Vegas,2,623.0,0.6931471805599453,6.434546518787453
986,Convention,2,623.0,0.6931471805599453,6.434546518787453
987,Centerbackdrops,2,623.0,0.6931471805599453,6.434546518787453
988,pro,2,623.0,0.6931471805599453,6.434546518787453
989,vaccination,4,1344.0,1.3862943611198906,7.203405521083095
990,anti,2,623.0,0.6931471805599453,6.434546518787453
991,mandateAgreedMunro,2,623.0,0.6931471805599453,6.434546518787453
992,understandsSatireThank,2,623.0,0.6931471805599453,6.434546518787453
993,SmokingTesla,2,623.0,0.6931471805599453,6.434546518787453
994,Plaid,4,1344.0,1.3862943611198906,7.203405521083095
995,funExtended,2,623.0,0.6931471805599453,6.434546518787453
996,tracking,2,623.0,0.6931471805599453,6.434546518787453
997,shot,2,623.0,0.6931471805599453,6.434546518787453
998,Falcon,8,1533.5,2.0794415416798357,7.335307983554306
999,9different,2,623.0,0.6931471805599453,6.434546518787453
1000,standards,2,623.0,0.6931471805599453,6.434546518787453
1001,electricity,2,623.0,0.6931471805599453,6.434546518787453
1002,humanityGavin,2,623.0,0.6931471805599453,6.434546518787453
1003,kinda,2,623.0,0.6931471805599453,6.434546518787453
1004,badass,2,623.0,0.6931471805599453,6.434546518787453
1005,vidhigh,2,623.0,0.6931471805599453,6.434546518787453
1006,resolution,2,623.0,0.6931471805599453,6.434546518787453
1007,radar,2,623.0,0.6931471805599453,6.434546518787453
1008,relevantsolve,2,623.0,0.6931471805599453,6.434546518787453
1009,drive,4,1344.0,1.3862943611198906,7.203405521083095
1010,retrospect,2,623.0,0.6931471805599453,6.434546518787453
1011,inevitable,2,623.0,0.6931471805599453,6.434546518787453
1012,brainsDoublestandardmoneybigger,2,623.0,0.6931471805599453,6.434546518787453
1013,win,2,623.0,0.6931471805599453,6.434546518787453
1014,seemYesThursday,2,623.0,0.6931471805599453,6.434546518787453
1015,week,6,1481.5,1.791759469228055,7.30081036701362
1016,8pm,2,623.0,0.6931471805599453,6.434546518787453
1017,timeStarship,2,623.0,0.6931471805599453,6.434546518787453
1018,aspires,2,623.0,0.6931471805599453,6.434546518787453
1019,reusable,2,623.0,0.6931471805599453,6.434546518787453
1020,orbital,2,623.0,0.6931471805599453,6.434546518787453
1021,launch,8,1533.5,2.0794415416798357,7.335307983554306
1022,holy,2,623.0,0.6931471805599453,6.434546518787453
1023,grail,2,623.0,0.6931471805599453,6.434546518787453
1024,rocketry,2,623.0,0.6931471805599453,6.434546518787453
1025,breakthrough,2,623.0,0.6931471805599453,6.434546518787453
1026,multiplanetaryforms,2,623.0,0.6931471805599453,6.434546518787453
1027,EarthBecoming,2,623.0,0.6931471805599453,6.434546518787453
1028,extending,2,623.0,0.6931471805599453,6.434546518787453
1029,probable,2,623.0,0.6931471805599453,6.434546518787453
1030,lifespan,2,623.0,0.6931471805599453,6.434546518787453
1031,civilizationStarship,2,623.0,0.6931471805599453,6.434546518787453
1032,different,6,1481.5,1.791759469228055,7.30081036701362
1033,league,2,623.0,0.6931471805599453,6.434546518787453
1034,Orders,2,623.0,0.6931471805599453,6.434546518787453
1035,magnitude,2,623.0,0.6931471805599453,6.434546518787453
1036,orbit,4,1344.0,1.3862943611198906,7.203405521083095
1037,Necessary,2,623.0,0.6931471805599453,6.434546518787453
1038,creating,2,623.0,0.6931471805599453,6.434546518787453
1039,selfsustaining,2,623.0,0.6931471805599453,6.434546518787453
1040,city,2,623.0,0.6931471805599453,6.434546518787453
1041,Marsthings,2,623.0,0.6931471805599453,6.434546518787453
1042,average,2,623.0,0.6931471805599453,6.434546518787453
1043,2022,2,623.0,0.6931471805599453,6.434546518787453
1044,delivering,2,623.0,0.6931471805599453,6.434546518787453
1045,payload,2,623.0,0.6931471805599453,6.434546518787453
1046,orbitTesla,2,623.0,0.6931471805599453,6.434546518787453
1047,provide,2,623.0,0.6931471805599453,6.434546518787453
1048,Megapacks,2,623.0,0.6931471805599453,6.434546518787453
1049,grid,2,623.0,0.6931471805599453,6.434546518787453
1050,stabilizationCongrats,2,623.0,0.6931471805599453,6.434546518787453
1051,teamExactly,2,623.0,0.6931471805599453,6.434546518787453
1052,terminology,2,623.0,0.6931471805599453,6.434546518787453
1053,anachronisticcontrols,2,623.0,0.6931471805599453,6.434546518787453
1054,memes,2,623.0,0.6931471805599453,6.434546518787453
1055,Controls,2,623.0,0.6931471805599453,6.434546518787453
1056,universeSighHigh,2,623.0,0.6931471805599453,6.434546518787453
1057,latitudes,2,623.0,0.6931471805599453,6.434546518787453
1058,operational,4,1344.0,1.3862943611198906,7.203405521083095
1059,summerHaha,2,623.0,0.6931471805599453,6.434546518787453
1060,seriouslySpaceX,2,623.0,0.6931471805599453,6.434546518787453
1061,standard,4,1344.0,1.3862943611198906,7.203405521083095
1062,rises,2,623.0,0.6931471805599453,6.434546518787453
1063,orders,2,623.0,0.6931471805599453,6.434546518787453
1064,shouldnt,2,623.0,0.6931471805599453,6.434546518787453
1065,wait,2,623.0,0.6931471805599453,6.434546518787453
1066,Note,2,623.0,0.6931471805599453,6.434546518787453
1067,support,6,1481.5,1.791759469228055,7.30081036701362
1068,limited,4,1344.0,1.3862943611198906,7.203405521083095
1069,number,2,623.0,0.6931471805599453,6.434546518787453
1070,best,4,1344.0,1.3862943611198906,7.203405521083095
1071,order,2,623.0,0.6931471805599453,6.434546518787453
1072,earlyTunnelsExciting,2,623.0,0.6931471805599453,6.434546518787453
1073,progress,2,623.0,0.6931471805599453,6.434546518787453
1074,Starbase,2,623.0,0.6931471805599453,6.434546518787453
1075,Texas320,2,623.0,0.6931471805599453,6.434546518787453
1076,bar,4,1344.0,1.3862943611198906,7.203405521083095
1077,achievable,2,623.0,0.6931471805599453,6.434546518787453
1078,330twice,2,623.0,0.6931471805599453,6.434546518787453
1079,broader,2,623.0,0.6931471805599453,6.434546518787453
1080,scan,2,623.0,0.6931471805599453,6.434546518787453
1081,angleThanks,2,623.0,0.6931471805599453,6.434546518787453
1082,letting,2,623.0,0.6931471805599453,6.434546518787453
1083,fixed,2,623.0,0.6931471805599453,6.434546518787453
1084,soonThanks,2,623.0,0.6931471805599453,6.434546518787453
1085,deep,2,623.0,0.6931471805599453,6.434546518787453
1086,belly,2,623.0,0.6931471805599453,6.434546518787453
1087,laughStarlink,2,623.0,0.6931471805599453,6.434546518787453
1088,antennabegin,2,623.0,0.6931471805599453,6.434546518787453
1089,rollout,2,623.0,0.6931471805599453,6.434546518787453
1090,month,2,623.0,0.6931471805599453,6.434546518787453
1091,Safety,2,623.0,0.6931471805599453,6.434546518787453
1092,paramount,2,623.0,0.6931471805599453,6.434546518787453
1093,confirm,2,623.0,0.6931471805599453,6.434546518787453
1094,significant,4,1344.0,1.3862943611198906,7.203405521083095
1095,rulesHes,2,623.0,0.6931471805599453,6.434546518787453
1096,lobbyist,2,623.0,0.6931471805599453,6.434546518787453
1097,journalist,2,623.0,0.6931471805599453,6.434546518787453
1098,pose,2,623.0,0.6931471805599453,6.434546518787453
1099,latter,2,623.0,0.6931471805599453,6.434546518787453
1100,behaving,2,623.0,0.6931471805599453,6.434546518787453
1101,integrity,2,623.0,0.6931471805599453,6.434546518787453
1102,Indeed,2,623.0,0.6931471805599453,6.434546518787453
1103,slowed,2,623.0,0.6931471805599453,6.434546518787453
1104,2,6,1481.5,1.791759469228055,7.30081036701362
1105,mph,2,623.0,0.6931471805599453,6.434546518787453
1106,continued,2,623.0,0.6931471805599453,6.434546518787453
1107,forward,2,623.0,0.6931471805599453,6.434546518787453
1108,clear,6,1481.5,1.791759469228055,7.30081036701362
1109,view,2,623.0,0.6931471805599453,6.434546518787453
1110,pedestriansYesDragon,2,623.0,0.6931471805599453,6.434546518787453
1111,hover,2,623.0,0.6931471805599453,6.434546518787453
1112,testupload,2,623.0,0.6931471805599453,6.434546518787453
1113,videos,2,623.0,0.6931471805599453,6.434546518787453
1114,tomorrowHarbinger,2,623.0,0.6931471805599453,6.434546518787453
1115,battle,2,623.0,0.6931471805599453,6.434546518787453
1116,L,2,623.0,0.6931471805599453,6.434546518787453
1117,toughTesla,2,623.0,0.6931471805599453,6.434546518787453
1118,widely,2,623.0,0.6931471805599453,6.434546518787453
1119,understoodTesla,2,623.0,0.6931471805599453,6.434546518787453
1120,respect,2,623.0,0.6931471805599453,6.434546518787453
1121,engineering16,2,623.0,0.6931471805599453,6.434546518787453
1122,tall,2,623.0,0.6931471805599453,6.434546518787453
1123,rocket,4,1344.0,1.3862943611198906,7.203405521083095
1124,traveling,2,623.0,0.6931471805599453,6.434546518787453
1125,faster,4,1344.0,1.3862943611198906,7.203405521083095
1126,bullet,2,623.0,0.6931471805599453,6.434546518787453
1127,backflips,2,623.0,0.6931471805599453,6.434546518787453
1128,fires,2,623.0,0.6931471805599453,6.434546518787453
1129,return,2,623.0,0.6931471805599453,6.434546518787453
1130,siteDenmark,2,623.0,0.6931471805599453,6.434546518787453
1131,ended,6,1481.5,1.791759469228055,7.30081036701362
1132,Covid,2,623.0,0.6931471805599453,6.434546518787453
1133,restrictionsTheyve,2,623.0,0.6931471805599453,6.434546518787453
1134,bogus,2,623.0,0.6931471805599453,6.434546518787453
1135,articles,4,1344.0,1.3862943611198906,7.203405521083095
1136,years,10,1552.5,2.302585092994046,7.347621813807634
1137,credibility,2,623.0,0.6931471805599453,6.434546518787453
1138,suffersDave,2,623.0,0.6931471805599453,6.434546518787453
1139,youre,4,1344.0,1.3862943611198906,7.203405521083095
1140,silly,2,623.0,0.6931471805599453,6.434546518787453
1141,programs,2,623.0,0.6931471805599453,6.434546518787453
1142,wantHalo,2,623.0,0.6931471805599453,6.434546518787453
1143,Infinite,2,623.0,0.6931471805599453,6.434546518787453
1144,goodIm,2,623.0,0.6931471805599453,6.434546518787453
1145,driving,2,623.0,0.6931471805599453,6.434546518787453
1146,program,2,623.0,0.6931471805599453,6.434546518787453
1147,personally,2,623.0,0.6931471805599453,6.434546518787453
1148,programsreasons,2,623.0,0.6931471805599453,6.434546518787453
1149,unknown,2,623.0,0.6931471805599453,6.434546518787453
1150,unable,2,623.0,0.6931471805599453,6.434546518787453
1151,word,2,623.0,0.6931471805599453,6.434546518787453
1152,Teslagovernment,2,623.0,0.6931471805599453,6.434546518787453
1153,mandate,2,623.0,0.6931471805599453,6.434546518787453
1154,counterprotest,2,623.0,0.6931471805599453,6.434546518787453
1155,thereforemany,2,623.0,0.6931471805599453,6.434546518787453
1156,gene,2,623.0,0.6931471805599453,6.434546518787453
1157,sequence,2,623.0,0.6931471805599453,6.434546518787453
1158,Covid19,6,1481.5,1.791759469228055,7.30081036701362
1159,anymore,2,623.0,0.6931471805599453,6.434546518787453
1160,OG,2,623.0,0.6931471805599453,6.434546518787453
1161,agoProtesting,2,623.0,0.6931471805599453,6.434546518787453
1162,Canadian,2,623.0,0.6931471805599453,6.434546518787453
1163,winter,2,623.0,0.6931471805599453,6.434546518787453
1164,shows,2,623.0,0.6931471805599453,6.434546518787453
1165,real,4,1344.0,1.3862943611198906,7.203405521083095
1166,commitmentwould,2,623.0,0.6931471805599453,6.434546518787453
1167,appear,2,623.0,0.6931471805599453,6.434546518787453
1168,socalled,2,623.0,0.6931471805599453,6.434546518787453
1169,fringe,2,623.0,0.6931471805599453,6.434546518787453
1170,minority,2,623.0,0.6931471805599453,6.434546518787453
1171,governmentmany,2,623.0,0.6931471805599453,6.434546518787453
1172,Hitlersstep,2,623.0,0.6931471805599453,6.434546518787453
1173,directionGreat,2,623.0,0.6931471805599453,6.434546518787453
1174,interviewerCanadian,2,623.0,0.6931471805599453,6.434546518787453
1175,government,2,623.0,0.6931471805599453,6.434546518787453
1176,suppressing,2,623.0,0.6931471805599453,6.434546518787453
1177,peaceful,2,623.0,0.6931471805599453,6.434546518787453
1178,protests,2,623.0,0.6931471805599453,6.434546518787453
1179,fascism,2,623.0,0.6931471805599453,6.434546518787453
1180,lies,2,623.0,0.6931471805599453,6.434546518787453
1181,cartoonist,2,623.0,0.6931471805599453,6.434546518787453
1182,shillYupbig,2,623.0,0.6931471805599453,6.434546518787453
1183,automotive,2,623.0,0.6931471805599453,6.434546518787453
1184,advertisers,2,623.0,0.6931471805599453,6.434546518787453
1185,EVs,4,1344.0,1.3862943611198906,7.203405521083095
1186,fewer,2,623.0,0.6931471805599453,6.434546518787453
1187,catching,2,623.0,0.6931471805599453,6.434546518787453
1188,fire,2,623.0,0.6931471805599453,6.434546518787453
1189,surprising,2,623.0,0.6931471805599453,6.434546518787453
1190,internal,4,1344.0,1.3862943611198906,7.203405521083095
1191,combustion,2,623.0,0.6931471805599453,6.434546518787453
1192,engine,4,1344.0,1.3862943611198906,7.203405521083095
1193,tendency,2,623.0,0.6931471805599453,6.434546518787453
1194,combust,2,623.0,0.6931471805599453,6.434546518787453
1195,externallyrewatched,2,623.0,0.6931471805599453,6.434546518787453
1196,True,2,623.0,0.6931471805599453,6.434546518787453
1197,Romanceratio,2,623.0,0.6931471805599453,6.434546518787453
1198,machine,2,623.0,0.6931471805599453,6.434546518787453
1199,human,4,1344.0,1.3862943611198906,7.203405521083095
1200,compute,2,623.0,0.6931471805599453,6.434546518787453
1201,skyrocketsTrueVoters,2,623.0,0.6931471805599453,6.434546518787453
1202,call,2,623.0,0.6931471805599453,6.434546518787453
1203,elected,2,623.0,0.6931471805599453,6.434546518787453
1204,politicians,2,623.0,0.6931471805599453,6.434546518787453
1205,feelLie,2,623.0,0.6931471805599453,6.434546518787453
1206,think,6,1481.5,1.791759469228055,7.30081036701362
1207,Marsneed,2,623.0,0.6931471805599453,6.434546518787453
1208,serious,2,623.0,0.6931471805599453,6.434546518787453
1209,tonnage,2,623.0,0.6931471805599453,6.434546518787453
1210,MarsUniverse,2,623.0,0.6931471805599453,6.434546518787453
1211,Hydrogen,2,623.0,0.6931471805599453,6.434546518787453
1212,Sonatamany,2,623.0,0.6931471805599453,6.434546518787453
1213,fauxlong,2,623.0,0.6931471805599453,6.434546518787453
1214,roadInteresting,2,623.0,0.6931471805599453,6.434546518787453
1215,ideasEVs,2,623.0,0.6931471805599453,6.434546518787453
1216,futureExcited,2,623.0,0.6931471805599453,6.434546518787453
1217,solar,2,623.0,0.6931471805599453,6.434546518787453
1218,TeslaTesla,2,623.0,0.6931471805599453,6.434546518787453
1219,licensing,2,623.0,0.6931471805599453,6.434546518787453
1220,manufacturersDisney,2,623.0,0.6931471805599453,6.434546518787453
1221,streets,2,623.0,0.6931471805599453,6.434546518787453
1222,Euphoria,2,623.0,0.6931471805599453,6.434546518787453
1223,sheetsoneGiven,2,623.0,0.6931471805599453,6.434546518787453
1224,insanely,2,623.0,0.6931471805599453,6.434546518787453
1225,take,2,623.0,0.6931471805599453,6.434546518787453
1226,5,4,1344.0,1.3862943611198906,7.203405521083095
1227,besides,2,623.0,0.6931471805599453,6.434546518787453
1228,solvesfeeling,2,623.0,0.6931471805599453,6.434546518787453
1229,gerrymandering,2,623.0,0.6931471805599453,6.434546518787453
1230,thinkdarkness,2,623.0,0.6931471805599453,6.434546518787453
1231,bindHonestly,2,623.0,0.6931471805599453,6.434546518787453
1232,let,4,1344.0,1.3862943611198906,7.203405521083095
1233,border,2,623.0,0.6931471805599453,6.434546518787453
1234,regions,2,623.0,0.6931471805599453,6.434546518787453
1235,Let,2,623.0,0.6931471805599453,6.434546518787453
1236,decideVotescare,2,623.0,0.6931471805599453,6.434546518787453
1237,removal,2,623.0,0.6931471805599453,6.434546518787453
1238,freedom,2,623.0,0.6931471805599453,6.434546518787453
1239,tyrannySeems,2,623.0,0.6931471805599453,6.434546518787453
1240,odd,2,623.0,0.6931471805599453,6.434546518787453
1241,UN,2,623.0,0.6931471805599453,6.434546518787453
1242,hasnt,2,623.0,0.6931471805599453,6.434546518787453
1243,released,2,623.0,0.6931471805599453,6.434546518787453
1244,death,2,623.0,0.6931471805599453,6.434546518787453
1245,ratesFreedom,2,623.0,0.6931471805599453,6.434546518787453
1246,stripped,2,623.0,0.6931471805599453,6.434546518787453
1247,piece,2,623.0,0.6931471805599453,6.434546518787453
1248,goneManganese,2,623.0,0.6931471805599453,6.434546518787453
1249,operates,4,1344.0,1.3862943611198906,7.203405521083095
1250,voltagemanganese,2,623.0,0.6931471805599453,6.434546518787453
1251,alternative,2,623.0,0.6931471805599453,6.434546518787453
1252,phosphorus,2,623.0,0.6931471805599453,6.434546518787453
1253,scaling,2,623.0,0.6931471805599453,6.434546518787453
1254,TWhyearExactlypolicies,2,623.0,0.6931471805599453,6.434546518787453
1255,directly,2,623.0,0.6931471805599453,6.434546518787453
1256,responsible,2,623.0,0.6931471805599453,6.434546518787453
1257,outrageously,2,623.0,0.6931471805599453,6.434546518787453
1258,insurance,2,623.0,0.6931471805599453,6.434546518787453
1259,premiums,2,623.0,0.6931471805599453,6.434546518787453
1260,Californiansvoted,2,623.0,0.6931471805599453,6.434546518787453
1261,officeCB,2,623.0,0.6931471805599453,6.434546518787453
1262,radios,2,623.0,0.6931471805599453,6.434546518787453
1263,govtmedia,2,623.0,0.6931471805599453,6.434546518787453
1264,controlExactlyawe,2,623.0,0.6931471805599453,6.434546518787453
1265,SwedenCanadian,2,623.0,0.6931471805599453,6.434546518787453
1266,truckers,2,623.0,0.6931471805599453,6.434546518787453
1267,ruleBiden,2,623.0,0.6931471805599453,6.434546518787453
1268,treating,2,623.0,0.6931471805599453,6.434546518787453
1269,American,2,623.0,0.6931471805599453,6.434546518787453
1270,public,2,623.0,0.6931471805599453,6.434546518787453
1271,foolsBiden,2,623.0,0.6931471805599453,6.434546518787453
1272,damp,2,623.0,0.6931471805599453,6.434546518787453
1273,formmight,2,623.0,0.6931471805599453,6.434546518787453
1274,pointyStarts,2,623.0,0.6931471805599453,6.434546518787453
1275,Ends,2,623.0,0.6931471805599453,6.434546518787453
1276,ESL,2,623.0,0.6931471805599453,6.434546518787453
1277,middleJe,2,623.0,0.6931471805599453,6.434546518787453
1278,maple,2,623.0,0.6931471805599453,6.434546518787453
1279,syrupTheyre,2,623.0,0.6931471805599453,6.434546518787453
1280,driven,2,623.0,0.6931471805599453,6.434546518787453
1281,limousines,2,623.0,0.6931471805599453,6.434546518787453
1282,cant,4,1344.0,1.3862943611198906,7.203405521083095
1283,grokSounds,2,623.0,0.6931471805599453,6.434546518787453
1284,autonomous,4,1344.0,1.3862943611198906,7.203405521083095
1285,Optimus,2,623.0,0.6931471805599453,6.434546518787453
1286,greatly,2,623.0,0.6931471805599453,6.434546518787453
1287,exceed,2,623.0,0.6931471805599453,6.434546518787453
1288,scarcity,2,623.0,0.6931471805599453,6.434546518787453
1289,except,2,623.0,0.6931471805599453,6.434546518787453
1290,artificially,2,623.0,0.6931471805599453,6.434546518787453
1291,createdappear,2,623.0,0.6931471805599453,6.434546518787453
1292,room,2,623.0,0.6931471805599453,6.434546518787453
1293,improvementdriving,2,623.0,0.6931471805599453,6.434546518787453
1294,Cybertruck,2,623.0,0.6931471805599453,6.434546518787453
1295,awesometrouble,2,623.0,0.6931471805599453,6.434546518787453
1296,motivations,2,623.0,0.6931471805599453,6.434546518787453
1297,tbhNicelike,2,623.0,0.6931471805599453,6.434546518787453
1298,futureeat,2,623.0,0.6931471805599453,6.434546518787453
1299,happy,2,623.0,0.6931471805599453,6.434546518787453
1300,meal,2,623.0,0.6931471805599453,6.434546518787453
1301,tv,2,623.0,0.6931471805599453,6.434546518787453
1302,accepts,2,623.0,0.6931471805599453,6.434546518787453
1303,Dogecoinmatter,2,623.0,0.6931471805599453,6.434546518787453
1304,debatebiggest,2,623.0,0.6931471805599453,6.434546518787453
1305,limitation,2,623.0,0.6931471805599453,6.434546518787453
1306,Fremont,2,623.0,0.6931471805599453,6.434546518787453
1307,convincing,2,623.0,0.6931471805599453,6.434546518787453
1308,associates,2,623.0,0.6931471805599453,6.434546518787453
1309,job,2,623.0,0.6931471805599453,6.434546518787453
1310,opportunities,2,623.0,0.6931471805599453,6.434546518787453
1311,Thanks,2,623.0,0.6931471805599453,6.434546518787453
1312,team,4,1344.0,1.3862943611198906,7.203405521083095
1313,products,2,623.0,0.6931471805599453,6.434546518787453
1314,lovesense,2,623.0,0.6931471805599453,6.434546518787453
1315,trendGreat,2,623.0,0.6931471805599453,6.434546518787453
1316,wisdomTwitter,2,623.0,0.6931471805599453,6.434546518787453
1317,spending,2,623.0,0.6931471805599453,6.434546518787453
1318,engineering,2,623.0,0.6931471805599453,6.434546518787453
1319,resources,2,623.0,0.6931471805599453,6.434546518787453
1320,bs,2,623.0,0.6931471805599453,6.434546518787453
1321,crypto,2,623.0,0.6931471805599453,6.434546518787453
1322,scammers,2,623.0,0.6931471805599453,6.434546518787453
1323,throwing,2,623.0,0.6931471805599453,6.434546518787453
1324,spambot,2,623.0,0.6931471805599453,6.434546518787453
1325,party,2,623.0,0.6931471805599453,6.434546518787453
1326,every,4,1344.0,1.3862943611198906,7.203405521083095
1327,threadannoyinghard,2,623.0,0.6931471805599453,6.434546518787453
1328,thing,6,1481.5,1.791759469228055,7.30081036701362
1329,already,2,623.0,0.6931471805599453,6.434546518787453
1330,geo,2,623.0,0.6931471805599453,6.434546518787453
1331,sats,2,623.0,0.6931471805599453,6.434546518787453
1332,region,2,623.0,0.6931471805599453,6.434546518787453
1333,asking,2,623.0,0.6931471805599453,6.434546518787453
1334,confirmationYeah,2,623.0,0.6931471805599453,6.434546518787453
1335,saves,4,1344.0,1.3862943611198906,7.203405521083095
1336,tap,2,623.0,0.6931471805599453,6.434546518787453
1337,swipe,2,623.0,0.6931471805599453,6.434546518787453
1338,navigateCould,2,623.0,0.6931471805599453,6.434546518787453
1339,terminalswtfSUV,2,623.0,0.6931471805599453,6.434546518787453
1340,Formula,2,623.0,0.6931471805599453,6.434546518787453
1341,1,2,623.0,0.6931471805599453,6.434546518787453
1342,race,2,623.0,0.6931471805599453,6.434546518787453
1343,carBaby,2,623.0,0.6931471805599453,6.434546518787453
1344,hahapeople,2,623.0,0.6931471805599453,6.434546518787453
1345,ideaYeahMaybe,2,623.0,0.6931471805599453,6.434546518787453
1346,something,2,623.0,0.6931471805599453,6.434546518787453
1347,likeFrank,2,623.0,0.6931471805599453,6.434546518787453
1348,Beanstrue,2,623.0,0.6931471805599453,6.434546518787453
1349,chamber,4,1344.0,1.3862943611198906,7.203405521083095
1350,pressure,2,623.0,0.6931471805599453,6.434546518787453
1351,ahahaOkplaying,2,623.0,0.6931471805599453,6.434546518787453
1352,Legendary,2,623.0,0.6931471805599453,6.434546518787453
1353,difficultybest,2,623.0,0.6931471805599453,6.434546518787453
1354,Decentralized,2,623.0,0.6931471805599453,6.434546518787453
1355,criticalSheer,2,623.0,0.6931471805599453,6.434546518787453
1356,luckhear,2,623.0,0.6931471805599453,6.434546518787453
1357,versions,2,623.0,0.6931471805599453,6.434546518787453
1358,often,2,623.0,0.6931471805599453,6.434546518787453
1359,irlTesla,2,623.0,0.6931471805599453,6.434546518787453
1360,play,2,623.0,0.6931471805599453,6.434546518787453
1361,role,2,623.0,0.6931471805599453,6.434546518787453
1362,trains,2,623.0,0.6931471805599453,6.434546518787453
1363,outside,2,623.0,0.6931471805599453,6.434546518787453
1364,especially,2,623.0,0.6931471805599453,6.434546518787453
1365,advent,2,623.0,0.6931471805599453,6.434546518787453
1366,OptimusBelieve,2,623.0,0.6931471805599453,6.434546518787453
1367,futureBack,2,623.0,0.6931471805599453,6.434546518787453
1368,moon,2,623.0,0.6931471805599453,6.434546518787453
1369,soonAnother,2,623.0,0.6931471805599453,6.434546518787453
1370,49,2,623.0,0.6931471805599453,6.434546518787453
1371,Starlinks,2,623.0,0.6931471805599453,6.434546518787453
1372,orbitGood,2,623.0,0.6931471805599453,6.434546518787453
1373,progressPeople,2,623.0,0.6931471805599453,6.434546518787453
1374,yet,2,623.0,0.6931471805599453,6.434546518787453
1375,understand,2,623.0,0.6931471805599453,6.434546518787453
1376,valuable,2,623.0,0.6931471805599453,6.434546518787453
1377,vehicleLast,2,623.0,0.6931471805599453,6.434546518787453
1378,Japan,2,623.0,0.6931471805599453,6.434546518787453
1379,800k,2,623.0,0.6931471805599453,6.434546518787453
1380,births,4,1344.0,1.3862943611198906,7.203405521083095
1381,expectancy,4,1344.0,1.3862943611198906,7.203405521083095
1382,85,2,623.0,0.6931471805599453,6.434546518787453
1383,impressively,2,623.0,0.6931471805599453,6.434546518787453
1384,implying,2,623.0,0.6931471805599453,6.434546518787453
1385,population,6,1481.5,1.791759469228055,7.30081036701362
1386,68M,2,623.0,0.6931471805599453,6.434546518787453
1387,current,2,623.0,0.6931471805599453,6.434546518787453
1388,126M,2,623.0,0.6931471805599453,6.434546518787453
1389,Thats,2,623.0,0.6931471805599453,6.434546518787453
1390,ghost,2,623.0,0.6931471805599453,6.434546518787453
1391,towns,2,623.0,0.6931471805599453,6.434546518787453
1392,citiesTragic,2,623.0,0.6931471805599453,6.434546518787453
1393,egoabilitygtgt1arent,2,623.0,0.6931471805599453,6.434546518787453
1394,wont,2,623.0,0.6931471805599453,6.434546518787453
1395,MarsTrying,2,623.0,0.6931471805599453,6.434546518787453
1396,set,2,623.0,0.6931471805599453,6.434546518787453
1397,exampleExactlyUN,2,623.0,0.6931471805599453,6.434546518787453
1398,projections,2,623.0,0.6931471805599453,6.434546518787453
1399,utter,2,623.0,0.6931471805599453,6.434546518787453
1400,nonsense,2,623.0,0.6931471805599453,6.434546518787453
1401,multiply,2,623.0,0.6931471805599453,6.434546518787453
1402,Given,2,623.0,0.6931471805599453,6.434546518787453
1403,downward,2,623.0,0.6931471805599453,6.434546518787453
1404,reversedmuch,2,623.0,0.6931471805599453,6.434546518787453
1405,worried,2,623.0,0.6931471805599453,6.434546518787453
1406,collapsesee,2,623.0,0.6931471805599453,6.434546518787453
1407,Frank,2,623.0,0.6931471805599453,6.434546518787453
1408,Herbert,2,623.0,0.6931471805599453,6.434546518787453
1409,ideasYupHonestly,2,623.0,0.6931471805599453,6.434546518787453
1410,woulda,2,623.0,0.6931471805599453,6.434546518787453
1411,clickedSpatial,2,623.0,0.6931471805599453,6.434546518787453
1412,temporal,2,623.0,0.6931471805599453,6.434546518787453
